id,classes,se,code,name,pinyin,price,change,net,volume,value,mark,operation,hold,cost,profit,roi,roe,pe,rate,pb,dividend,dividend_yield,delta,total_share,time_to_market,created,modified
580,A,sh,600785,新华百货,xhbh,16.91,-0.09,-0.529,0,0,0,0,0,0,0,0.06,1.8,1.08,0.29,1.61,2.0,1.18,0,225631280.0,1997-01-31,2020-08-29 19:11,2020-08-29 19:11
598,A,sh,600807,济南高新,jngx,4.26,-0.04,-0.93,0,0,0,0,0,0,0,0.06,4.83,1.65,0.08,2.81,0.0,0.0,0,884634731.0,1994-01-31,2020-08-29 19:11,2020-08-29 19:11
616,A,sh,600830,香溢融通,xyrt,6.43,0.07,1.101,0,0,0,0,0,0,0,0.06,1.21,0.86,0.6,1.4,0.2,0.31,0,454322747.0,1994-02-28,2020-08-29 19:11,2020-08-29 19:11
687,A,sh,600959,江苏有线,jsyx,3.93,-0.03,-0.758,0,0,0,0,0,0,0,0.06,1.14,1.25,0.4,0.9,0.3,0.76,0,5000717686.0,2015-04-30,2020-08-29 19:11,2020-08-29 19:11
1318,A,sh,603818,曲美家居,qmjj,11.07,-0.04,-0.36,0,0,0,0,0,0,0,0.06,-1.65,-0.47,0.78,3.94,0.0,0.0,0,582999546.0,2015-04-30,2020-08-29 19:11,2020-08-29 19:11
1327,A,sh,603838,四通股份,stgf,9.58,0.01,0.104,0,0,0,0,0,0,0,0.06,1.98,0.57,0.53,2.88,0.5,0.52,0,320016000.0,2015-07-31,2020-08-29 19:11,2020-08-29 19:11
1621,A,sz,000020,深华发Ａ,shfa,12.27,0.01,0.082,0,0,0,0,0,0,0,0.06,1.85,0.17,1.96,10.45,0.0,0.0,0,283161227.0,1992-04-30,2020-08-29 19:11,2020-08-29 19:11
1817,A,sz,000678,襄阳轴承,xyzc,5.61,0.07,1.264,0,0,0,0,0,0,0,0.06,-1.74,-0.8,0.41,2.23,0.0,0.0,0,459611797.0,1997-01-31,2020-08-29 19:11,2020-08-29 19:11
1821,A,sz,000683,远兴能源,yxny,2.52,0.23,10.044,0,0,0,0,0,0,0,0.06,2.02,2.02,0.14,0.98,0.0,0.0,0,3924206991.0,1997-01-31,2020-08-29 19:11,2020-08-29 19:11
2245,A,sz,002251,步 步 高,bbg,13.2,0.07,0.533,0,0,0,0,0,0,0,0.06,1.29,0.87,0.5,1.5,1.0,0.76,0,863903951.0,2008-06-30,2020-08-29 19:11,2020-08-29 19:11
2981,A,sz,300072,三聚环保,sjhb,6.51,0.16,2.52,0,0,0,0,0,0,0,0.06,-1.92,-1.17,0.27,1.69,0.3,0.46,0,2349720302.0,2010-04-30,2020-08-29 19:11,2020-08-29 19:11
29,A,sh,600037,歌华有线,ghyx,14.07,-0.63,-4.286,0,0,0,0,0,0,0,0.05,1.66,1.13,0.29,1.56,6.6,4.69,0,1391777884.0,2001-02-28,2020-08-29 19:11,2020-08-29 19:11
37,A,sh,600054,黄山旅游,hsly,9.09,0.14,1.564,0,0,0,0,0,0,0,0.05,2.25,1.42,0.17,1.59,1.09,1.2,0,729379440.0,1997-05-29,2020-08-29 19:11,2020-08-29 19:11
71,A,sh,600099,林海股份,lhgf,7.64,-0.06,-0.779,0,0,0,0,0,0,0,0.05,1.01,0.29,1.83,3.46,0.4,0.52,0,219120000.0,1997-07-31,2020-08-29 19:11,2020-08-29 19:11
104,A,sh,600138,中青旅,zql,12.35,0.16,1.313,0,0,0,0,0,0,0,0.05,2.12,1.52,0.15,1.4,0.4,0.32,0,723840000.0,1997-12-31,2020-08-29 19:11,2020-08-29 19:11
316,A,sh,600448,华纺股份,hfgf,4.08,0.03,0.741,0,0,0,0,0,0,0,0.05,0.92,0.63,0.86,1.72,0.0,0.0,0,629819662.0,2001-09-28,2020-08-29 19:11,2020-08-29 19:11
928,A,sh,603011,合锻智能,hdzn,5.44,0.07,1.304,0,0,0,0,0,0,0,0.05,1.08,0.72,0.67,1.47,0.2,0.37,0,453074793.0,2014-11-28,2020-08-29 19:11,2020-08-29 19:11
1004,A,sh,603123,翠微股份,cwgf,10.16,0.18,1.804,0,0,0,0,0,0,0,0.05,1.69,1.0,0.28,1.69,1.1,1.08,0,524144222.0,2012-05-31,2020-08-29 19:11,2020-08-29 19:11
1623,A,sz,000023,深天地Ａ,stda,17.47,0.1,0.576,0,0,0,0,0,0,0,0.05,3.66,0.68,0.19,5.29,0.1,0.06,0,138756240.0,1993-04-30,2020-08-29 19:11,2020-08-29 19:11
1712,A,sz,000520,长航凤凰,chfh,3.68,0.02,0.546,0,0,0,0,0,0,0,0.05,3.31,0.36,0.4,8.98,0.0,0.0,0,1012083455.0,1993-10-29,2020-08-29 19:11,2020-08-29 19:11
1818,A,sz,000680,山推股份,stgf,3.84,0.03,0.787,0,0,0,0,0,0,0,0.05,1.22,0.88,0.49,1.4,0.0,0.0,0,1240787611.0,1997-01-31,2020-08-29 19:11,2020-08-29 19:11
2010,A,sz,000993,闽东电力,mddl,7.06,-0.03,-0.423,0,0,0,0,0,0,0,0.05,-1.86,-1.17,0.24,1.61,0.0,0.0,0,457951455.0,2000-07-31,2020-08-29 19:11,2020-08-29 19:11
2099,A,sz,002090,金智科技,jzkj,8.83,0.03,0.341,0,0,0,0,0,0,0,0.05,2.4,0.87,0.25,2.73,0.25,0.28,0,404264936.0,2006-12-29,2020-08-29 19:11,2020-08-29 19:11
2182,A,sz,002181,粤 传 媒,ycm,5.22,0.0,0.0,0,0,0,0,0,0,0,0.05,1.13,0.75,0.58,1.53,0.79,1.51,0,1161058174.0,2007-11-30,2020-08-29 19:11,2020-08-29 19:11
2323,A,sz,002342,巨力索具,jlsj,3.22,0.02,0.625,0,0,0,0,0,0,0,0.05,0.77,0.61,0.97,1.26,0.03,0.09,0,960000000.0,2010-01-29,2020-08-29 19:11,2020-08-29 19:11
2974,A,sz,300065,海兰信,hlx,16.36,0.4,2.506,0,0,0,0,0,0,0,0.05,2.35,0.63,0.32,4.43,0.3,0.18,0,398174035.0,2010-03-31,2020-08-29 19:11,2020-08-29 19:11
3096,A,sz,300191,潜能恒信,qnhx,20.22,0.22,1.1,0,0,0,0,0,0,0,0.05,2.41,0.44,0.43,5.37,0.2,0.1,0,320000000.0,2011-03-31,2020-08-29 19:11,2020-08-29 19:11
3282,A,sz,300379,东方通,dft,41.77,0.15,0.36,0,0,0,0,0,0,0,0.05,3.54,0.45,0.32,6.78,1.0,0.24,0,281295708.0,2014-01-30,2020-08-29 19:11,2020-08-29 19:11
53,A,sh,600072,中船科技,zckj,14.6,0.46,3.253,0,0,0,0,0,0,0,0.04,1.31,0.47,0.62,2.84,0.57,0.39,0,736249883.0,1997-06-27,2020-08-29 19:11,2020-08-29 19:11
91,A,sh,600123,兰花科创,lhkc,5.18,0.05,0.975,0,0,0,0,0,0,0,0.04,1.19,2.11,0.15,0.56,2.0,3.86,0,1142400000.0,1998-12-31,2020-08-29 19:11,2020-08-29 19:11
109,A,sh,600150,中国船舶,zgcb,21.11,0.34,1.637,0,0,0,0,0,0,0,0.04,0.84,0.43,0.97,2.1,0.0,0.0,0,4472428758.0,1998-05-29,2020-08-29 19:11,2020-08-29 19:11
261,A,sh,600360,华微电子,hwdz,8.73,-0.04,-0.456,0,0,0,0,0,0,0,0.04,1.49,0.54,0.5,2.71,0.25,0.29,0,960295304.0,2001-03-30,2020-08-29 19:11,2020-08-29 19:11
426,A,sh,600592,龙溪股份,lxgf,12.54,0.35,2.871,0,0,0,0,0,0,0,0.04,1.96,0.75,0.24,2.61,1.1,0.88,0,399553571.0,2002-08-30,2020-08-29 19:11,2020-08-29 19:11
829,A,sh,601600,中国铝业,zgly,3.2,0.02,0.629,0,0,0,0,0,0,0,0.04,1.11,1.01,0.39,1.11,0.0,0.0,0,17022672951.0,2007-04-30,2020-08-29 19:11,2020-08-29 19:11
1022,A,sh,603168,莎普爱思,spas,10.35,-0.31,-2.908,0,0,0,0,0,0,0,0.04,-2.15,-0.97,0.21,2.27,0.11,0.11,0,322592499.0,2014-07-31,2020-08-29 19:11,2020-08-29 19:11
1613,A,sz,000008,神州高铁,szgt,3.08,0.01,0.326,0,0,0,0,0,0,0,0.04,1.29,1.1,0.27,1.2,0.1,0.32,0,2780795346.0,1992-05-29,2020-08-29 19:11,2020-08-29 19:11
2280,A,sz,002294,信立泰,xlt,37.76,1.21,3.311,0,0,0,0,0,0,0,0.04,3.78,0.62,0.19,6.89,5.0,1.32,0,1046016000.0,2009-09-30,2020-08-29 19:11,2020-08-29 19:11
2281,A,sz,002295,精艺股份,jygf,7.58,0.07,0.932,0,0,0,0,0,0,0,0.04,1.47,0.91,0.31,1.6,0.6,0.79,0,250616000.0,2009-09-30,2020-08-29 19:11,2020-08-29 19:11
2626,A,sz,002676,顺威股份,swgf,3.75,-0.01,-0.266,0,0,0,0,0,0,0,0.04,1.38,0.53,0.59,2.56,0.0,0.0,0,720000000.0,2012-05-31,2020-08-29 19:11,2020-08-29 19:11
2657,A,sz,002715,登云股份,dygf,27.81,-0.58,-2.043,0,0,0,0,0,0,0,0.04,1.29,0.24,1.45,5.16,0.0,0.0,0,92000000.0,2014-02-25,2020-08-29 19:11,2020-08-29 19:11
2964,A,sz,300054,鼎龙股份,dlgf,18.58,-0.12,-0.642,0,0,0,0,0,0,0,0.04,2.49,0.52,0.31,4.73,0.2,0.11,0,933022185.0,2010-02-26,2020-08-29 19:11,2020-08-29 19:11
3193,A,sz,300288,朗玛信息,lmxx,14.03,0.18,1.3,0,0,0,0,0,0,0,0.04,2.17,0.61,0.3,3.45,0.21,0.15,0,337941402.0,2012-02-29,2020-08-29 19:11,2020-08-29 19:11
3227,A,sz,300322,硕贝德,sbd,16.37,-0.28,-1.682,0,0,0,0,0,0,0,0.04,4.33,0.43,0.23,10.01,0.4,0.24,0,406769850.0,2012-06-29,2020-08-29 19:11,2020-08-29 19:11
68,A,sh,600096,云天化,yth,5.74,0.05,0.879,0,0,0,0,0,0,0,0.03,1.34,0.78,0.24,1.84,0.0,0.0,0,1430775938.0,1997-07-31,2020-08-29 19:11,2020-08-29 19:11
266,A,sh,600367,红星发展,hxfz,7.95,0.4,5.298,0,0,0,0,0,0,0,0.03,1.72,0.95,0.21,1.78,0.26,0.33,0,298045000.0,2001-03-30,2020-08-29 19:11,2020-08-29 19:11
523,A,sh,600719,大连热电,dlrd,4.4,0.05,1.149,0,0,0,0,0,0,0,0.03,0.85,0.36,0.83,2.39,0.09,0.2,0,404599600.0,1996-07-31,2020-08-29 19:11,2020-08-29 19:11
568,A,sh,600771,广誉远,gyy,15.34,0.07,0.458,0,0,0,0,0,0,0,0.03,2.36,0.74,0.15,3.14,0.0,0.0,0,491999697.0,1996-11-29,2020-08-29 19:11,2020-08-29 19:11
688,A,sh,600960,渤海汽车,bhqc,3.66,0.01,0.274,0,0,0,0,0,0,0,0.03,0.81,1.13,0.35,0.74,0.1,0.27,0,950515518.0,2004-04-30,2020-08-29 19:11,2020-08-29 19:11
787,A,sh,601226,华电重工,hdzg,4.19,0.05,1.208,0,0,0,0,0,0,0,0.03,0.9,0.67,0.42,1.34,0.3,0.72,0,1155000000.0,2014-12-31,2020-08-29 19:11,2020-08-29 19:11
1274,A,sh,603718,海利生物,hlsw,31.9,0.2,0.631,0,0,0,0,0,0,0,0.03,-2.56,-0.13,0.93,19.26,0.06,0.02,0,644000000.0,2015-05-29,2020-08-29 19:11,2020-08-29 19:11
1282,A,sh,603729,龙韵股份,lygf,18.55,0.21,1.145,0,0,0,0,0,0,0,0.03,-1.3,-0.62,0.32,2.13,0.0,0.0,0,93338000.0,2015-03-31,2020-08-29 19:11,2020-08-29 19:11
1742,A,sz,000557,西部创业,xbcy,3.62,0.01,0.277,0,0,0,0,0,0,0,0.03,1.05,0.99,0.32,1.05,0.0,0.0,0,1458374735.0,1994-06-30,2020-08-29 19:11,2020-08-29 19:11
2011,A,sz,000996,中国中期,zgzq,9.91,0.23,2.376,0,0,0,0,0,0,0,0.03,1.46,0.23,0.82,7.17,0.0,0.0,0,345000000.0,2000-07-31,2020-08-29 19:11,2020-08-29 19:11
2243,A,sz,002249,大洋电机,dydj,4.16,-0.02,-0.478,0,0,0,0,0,0,0,0.03,-2.32,-1.62,0.07,1.2,0.0,0.0,0,2365530164.0,2008-06-30,2020-08-29 19:11,2020-08-29 19:11
2431,A,sz,002460,赣锋锂业,gfly,51.4,0.32,0.626,0,0,0,0,0,0,0,0.03,2.8,0.32,0.31,8.26,3.0,0.58,0,1292834316.0,2010-08-31,2020-08-29 19:11,2020-08-29 19:11
2695,A,sz,002758,华通医药,htyy,11.42,-0.49,-4.114,0,0,0,0,0,0,0,0.03,1.74,0.45,0.36,3.86,0.8,0.7,0,210147612.0,2015-05-29,2020-08-29 19:11,2020-08-29 19:11
2999,A,sz,300091,金通灵,jtl,4.57,-0.11,-2.35,0,0,0,0,0,0,0,0.03,1.34,0.62,0.38,2.16,0.1,0.22,0,1230264538.0,2010-06-30,2020-08-29 19:11,2020-08-29 19:11
3004,A,sz,300096,易联众,ylz,10.3,-0.26,-2.462,0,0,0,0,0,0,0,0.03,2.27,0.37,0.37,6.74,0.05,0.05,0,430000000.0,2010-07-30,2020-08-29 19:11,2020-08-29 19:11
3178,A,sz,300273,和佳医疗,hjyl,8.21,-0.01,-0.122,0,0,0,0,0,0,0,0.03,1.41,0.55,0.38,2.53,0.0,0.0,0,794514776.0,2011-10-31,2020-08-29 19:11,2020-08-29 19:11
3194,A,sz,300289,利德曼,ldm,6.94,-0.08,-1.14,0,0,0,0,0,0,0,0.03,1.05,0.48,0.5,2.24,0.1,0.14,0,421051985.0,2012-02-29,2020-08-29 19:11,2020-08-29 19:11
3207,A,sz,300302,同有科技,tykj,15.9,0.61,3.99,0,0,0,0,0,0,0,0.03,1.02,0.16,1.58,5.49,0.1,0.06,0,479871230.0,2012-03-30,2020-08-29 19:11,2020-08-29 19:11
3339,A,sz,300436,广生堂,gst,37.33,1.33,3.694,0,0,0,0,0,0,0,0.03,2.26,0.25,0.52,9.04,0.0,0.0,0,140000000.0,2015-04-30,2020-08-29 19:11,2020-08-29 19:11
55,A,sh,600075,新疆天业,xjty,6.59,0.12,1.855,0,0,0,0,0,0,0,0.02,1.12,0.83,0.26,1.48,0.0,0.0,0,1359727738.0,1997-06-27,2020-08-29 19:11,2020-08-29 19:11
74,A,sh,600103,青山纸业,qszy,2.05,0.01,0.49,0,0,0,0,0,0,0,0.02,1.04,0.78,0.26,1.33,0.0,0.0,0,2305817807.0,1997-07-31,2020-08-29 19:11,2020-08-29 19:11
79,A,sh,600108,亚盛集团,ysjt,3.83,0.02,0.525,0,0,0,0,0,0,0,0.02,0.75,0.49,0.44,1.54,0.04,0.1,0,1946915121.0,1997-08-29,2020-08-29 19:11,2020-08-29 19:11
118,A,sh,600160,巨化股份,jhgf,7.09,0.05,0.71,0,0,0,0,0,0,0,0.02,1.67,1.1,0.11,1.54,1.2,1.69,0,2699746081.0,1998-06-30,2020-08-29 19:11,2020-08-29 19:11
144,A,sh,600191,华资实业,hzsy,6.34,-0.14,-2.16,0,0,0,0,0,0,0,0.02,-0.64,-0.39,0.81,1.69,0.15,0.24,0,484932000.0,1998-12-31,2020-08-29 19:11,2020-08-29 19:11
301,A,sh,600418,江淮汽车,jhqc,9.03,-0.28,-3.008,0,0,0,0,0,0,0,0.02,-1.31,-0.99,0.13,1.34,0.17,0.19,0,1893312117.0,2001-08-31,2020-08-29 19:11,2020-08-29 19:11
479,A,sh,600662,强生控股,qskg,10.13,0.44,4.541,0,0,0,0,0,0,0,0.02,1.42,0.45,0.32,3.28,0.4,0.39,0,1053362191.0,1993-06-30,2020-08-29 19:11,2020-08-29 19:11
541,A,sh,600740,山西焦化,sxjh,4.87,0.05,1.037,0,0,0,0,0,0,0,0.02,1.18,1.67,0.11,0.91,1.0,2.05,0,1970862426.0,1996-08-30,2020-08-29 19:11,2020-08-29 19:11
638,A,sh,600859,王府井,wfj,52.98,1.05,2.022,0,0,0,0,0,0,0,0.02,2.03,0.55,0.2,3.7,3.8,0.72,0,776250350.0,1994-05-31,2020-08-29 19:11,2020-08-29 19:11
659,A,sh,600884,杉杉股份,ssgf,11.55,0.13,1.138,0,0,0,0,0,0,0,0.02,1.06,0.95,0.18,1.65,1.2,1.04,0,1628009229.0,1996-01-31,2020-08-29 19:11,2020-08-29 19:11
1660,A,sz,000089,深圳机场,szjc,9.31,0.15,1.638,0,0,0,0,0,0,0,0.02,1.23,0.77,0.24,1.63,0.8,0.86,0,2050769509.0,1998-04-30,2020-08-29 19:11,2020-08-29 19:11
1740,A,sz,000554,泰山石油,tssy,5.15,0.05,0.98,0,0,0,0,0,0,0,0.02,0.54,0.2,2.01,2.73,0.0,0.0,0,480793320.0,1993-12-31,2020-08-29 19:11,2020-08-29 19:11
1795,A,sz,000633,合金投资,hjtz,4.18,-0.17,-3.908,0,0,0,0,0,0,0,0.02,1.68,0.16,0.56,9.8,0.0,0.0,0,385106373.0,1996-11-29,2020-08-29 19:11,2020-08-29 19:11
1824,A,sz,000688,国城矿业,gcky,23.22,1.16,5.258,0,0,0,0,0,0,0,0.02,2.9,0.25,0.21,12.06,0.0,0.0,0,1137299314.0,1997-01-31,2020-08-29 19:11,2020-08-29 19:11
1855,A,sz,000731,四川美丰,scmf,5.66,0.03,0.533,0,0,0,0,0,0,0,0.02,1.25,1.04,0.19,1.19,0.5,0.88,0,591484352.0,1997-06-27,2020-08-29 19:11,2020-08-29 19:11
1921,A,sz,000852,石化机械,shjx,5.12,0.03,0.589,0,0,0,0,0,0,0,0.02,1.19,0.7,0.19,2.2,0.0,0.0,0,777604997.0,1998-11-30,2020-08-29 19:11,2020-08-29 19:11
1939,A,sz,000886,海南高速,hngs,5.99,0.09,1.525,0,0,0,0,0,0,0,0.02,1.37,0.64,0.28,2.11,0.5,0.83,0,988828300.0,1998-01-23,2020-08-29 19:11,2020-08-29 19:11
2202,A,sz,002204,大连重工,dlzg,4.4,0.1,2.326,0,0,0,0,0,0,0,0.02,0.62,0.49,0.73,1.28,0.3,0.68,0,1931370032.0,2008-01-31,2020-08-29 19:11,2020-08-29 19:11
2327,A,sz,002346,柘中股份,zzgf,11.5,0.12,1.054,0,0,0,0,0,0,0,0.02,1.23,0.51,0.3,2.61,2.0,1.74,0,441575415.0,2010-01-29,2020-08-29 19:11,2020-08-29 19:11
2467,A,sz,002503,搜于特,syt,2.67,-0.01,-0.373,0,0,0,0,0,0,0,0.02,1.01,0.67,0.34,1.51,0.0,0.0,0,3092505396.0,2010-11-30,2020-08-29 19:11,2020-08-29 19:11
2572,A,sz,002618,丹邦科技,dbkj,9.56,0.08,0.844,0,0,0,0,0,0,0,0.02,0.87,0.29,0.69,3.02,0.03,0.03,0,547920000.0,2011-09-30,2020-08-29 19:11,2020-08-29 19:11
3237,A,sz,300332,天壕环境,thhj,5.48,-0.34,-5.842,0,0,0,0,0,0,0,0.02,0.65,0.47,0.77,1.4,0.12,0.22,0,880200859.0,2012-06-29,2020-08-29 19:11,2020-08-29 19:11
241,A,sh,600331,宏达股份,hdgf,2.51,0.02,0.803,0,0,0,0,0,0,0,0.01,-2.44,-1.1,0.02,2.29,0.0,0.0,0,2032000000.0,2001-12-31,2020-08-29 19:11,2020-08-29 19:11
291,A,sh,600396,金山股份,jsgf,3.0,-0.08,-2.597,0,0,0,0,0,0,0,0.01,-1.86,-0.83,0.05,2.06,0.0,0.0,0,1472706816.0,2001-03-30,2020-08-29 19:11,2020-08-29 19:11
355,A,sh,600505,西昌电力,xcdl,8.85,0.09,1.027,0,0,0,0,0,0,0,0.01,1.16,0.41,0.21,2.85,0.31,0.35,0,364567500.0,2002-05-31,2020-08-29 19:11,2020-08-29 19:11
416,A,sh,600581,八一钢铁,bygt,3.86,0.09,2.387,0,0,0,0,0,0,0,0.01,1.36,0.96,0.09,1.4,0.0,0.0,0,1532897870.0,2002-08-30,2020-08-29 19:11,2020-08-29 19:11
520,A,sh,600716,凤凰股份,fhgf,4.21,0.06,1.446,0,0,0,0,0,0,0,0.01,1.0,1.26,0.06,0.66,1.0,2.38,0,936060589.0,1996-07-31,2020-08-29 19:11,2020-08-29 19:11
558,A,sh,600759,洲际油气,zjyq,2.07,-0.02,-0.957,0,0,0,0,0,0,0,0.01,0.62,0.69,0.28,0.87,0.0,0.0,0,2263507518.0,1996-10-31,2020-08-29 19:11,2020-08-29 19:11
754,A,sh,601107,四川成渝,sccy,3.52,0.0,0.0,0,0,0,0,0,0,0,0.01,0.8,1.11,0.11,0.73,1.1,3.13,0,3058060000.0,2009-07-31,2020-08-29 19:11,2020-08-29 19:11
897,A,sh,601929,吉视传媒,jscm,2.27,-0.04,-1.732,0,0,0,0,0,0,0,0.01,0.72,0.68,0.18,1.07,0.04,0.18,0,3111098552.0,2012-02-29,2020-08-29 19:11,2020-08-29 19:11
1609,A,sz,000004,国农科技,gnkj,23.25,-0.2,-0.853,0,0,0,0,0,0,0,0.01,-2.14,-0.13,0.24,2.75,0.0,0.0,0,165052625.0,1991-01-31,2020-08-29 19:11,2020-08-29 19:11
1640,A,sz,000045,深纺织Ａ,sfza,8.9,0.01,0.112,0,0,0,0,0,0,0,0.01,-0.85,-0.48,0.3,1.66,0.0,0.0,0,509338429.0,1994-08-31,2020-08-29 19:11,2020-08-29 19:11
1758,A,sz,000584,哈工智能,hgzn,6.44,0.07,1.099,0,0,0,0,0,0,0,0.01,1.07,0.46,0.21,2.3,0.15,0.23,0,760937577.0,1995-11-30,2020-08-29 19:11,2020-08-29 19:11
1759,A,sz,000586,汇源通信,hytx,9.31,-0.03,-0.321,0,0,0,0,0,0,0,0.01,1.23,0.16,0.38,7.32,0.0,0.0,0,193440000.0,1995-12-29,2020-08-29 19:11,2020-08-29 19:11
1763,A,sz,000592,平潭发展,ptfz,3.42,0.03,0.885,0,0,0,0,0,0,0,0.01,0.53,0.26,0.47,2.06,0.0,0.0,0,1931780891.0,1996-03-29,2020-08-29 19:11,2020-08-29 19:11
1774,A,sz,000607,华媒控股,hmkg,4.48,0.0,0.0,0,0,0,0,0,0,0,0.01,1.25,0.45,0.13,2.81,0.0,0.0,0,1017698410.0,1996-08-30,2020-08-29 19:11,2020-08-29 19:11
1781,A,sz,000616,海航投资,hhtz,3.02,-0.01,-0.33,0,0,0,0,0,0,0,0.01,0.78,0.78,0.09,0.99,0.0,0.0,0,1430234425.0,1996-11-29,2020-08-29 19:11,2020-08-29 19:11
1847,A,sz,000720,新能泰山,xnts,4.56,-0.02,-0.437,0,0,0,0,0,0,0,0.01,1.81,0.77,0.05,2.42,0.0,0.0,0,1289650962.0,1997-05-30,2020-08-29 19:11,2020-08-29 19:11
1894,A,sz,000801,四川九洲,scjz,6.59,0.03,0.457,0,0,0,0,0,0,0,0.01,1.06,0.38,0.27,2.78,0.0,0.0,0,1022806646.0,1998-05-29,2020-08-29 19:11,2020-08-29 19:11
1915,A,sz,000836,富通鑫茂,ftxm,3.51,0.02,0.573,0,0,0,0,0,0,0,0.01,1.32,0.39,0.22,3.4,0.0,0.0,0,1208455224.0,1997-09-30,2020-08-29 19:11,2020-08-29 19:11
1935,A,sz,000881,中广核技,zghj,10.54,-1.16,-9.915,0,0,0,0,0,0,0,0.01,1.01,0.53,0.14,1.76,0.22,0.21,0,945425815.0,1998-09-30,2020-08-29 19:11,2020-08-29 19:11
1986,A,sz,000957,中通客车,ztkc,7.5,0.04,0.536,0,0,0,0,0,0,0,0.01,0.64,0.4,0.45,1.61,0.0,0.0,0,592903936.0,2000-01-28,2020-08-29 19:11,2020-08-29 19:11
2163,A,sz,002160,常铝股份,clgf,4.51,-0.2,-4.246,0,0,0,0,0,0,0,0.01,-1.34,-1.14,0.09,1.21,0.0,0.0,0,795581976.0,2007-08-31,2020-08-29 19:11,2020-08-29 19:11
2254,A,sz,002265,西仪股份,xygf,9.07,0.26,2.951,0,0,0,0,0,0,0,0.01,-1.53,-0.48,0.17,3.17,0.0,0.0,0,318566172.0,2008-08-29,2020-08-29 19:11,2020-08-29 19:11
2299,A,sz,002314,南山控股,nskg,4.38,0.13,3.059,0,0,0,0,0,0,0,0.01,0.96,0.66,0.09,1.47,0.58,1.32,0,2707782513.0,2009-12-31,2020-08-29 19:11,2020-08-29 19:11
2328,A,sz,002347,泰尔股份,tegf,4.74,-0.06,-1.25,0,0,0,0,0,0,0,0.01,0.65,0.35,0.32,1.89,1.0,2.11,0,447019662.0,2010-01-29,2020-08-29 19:11,2020-08-29 19:11
2352,A,sz,002374,丽鹏股份,lpgf,2.8,-0.01,-0.356,0,0,0,0,0,0,0,0.01,-1.31,-1.3,0.04,1.02,0.0,0.0,0,877427467.0,2010-03-31,2020-08-29 19:11,2020-08-29 19:11
2416,A,sz,002442,龙星化工,lxhg,4.73,0.0,0.0,0,0,0,0,0,0,0,0.01,1.07,0.58,0.17,1.83,0.0,0.0,0,480000000.0,2010-07-30,2020-08-29 19:11,2020-08-29 19:11
2529,A,sz,002571,德力股份,dlgf,6.03,0.13,2.203,0,0,0,0,0,0,0,0.01,-0.83,-0.5,0.14,1.65,0.0,0.0,0,391950700.0,2011-04-29,2020-08-29 19:11,2020-08-29 19:11
2581,A,sz,002627,宜昌交运,ycjy,6.36,-0.4,-5.917,0,0,0,0,0,0,0,0.01,0.64,0.67,0.2,1.68,1.0,1.57,0,567806244.0,2011-11-30,2020-08-29 19:11,2020-08-29 19:11
2921,A,sz,300010,豆神教育,dsjy,19.62,0.44,2.294,0,0,0,0,0,0,0,0.01,-2.28,-0.45,0.06,5.23,0.0,0.0,0,868324647.0,2009-10-30,2020-08-29 19:11,2020-08-29 19:11
2988,A,sz,300079,数码科技,smkj,5.44,-0.09,-1.627,0,0,0,0,0,0,0,0.01,0.73,0.36,0.37,1.97,0.1,0.18,0,1429008862.0,2010-04-30,2020-08-29 19:11,2020-08-29 19:11
3032,A,sz,300125,聆达股份,ldgf,17.29,-0.31,-1.761,0,0,0,0,0,0,0,0.01,1.15,0.19,0.61,5.95,0.0,0.0,0,265499995.0,2010-10-29,2020-08-29 19:11,2020-08-29 19:11
3049,A,sz,300142,沃森生物,wssw,64.71,3.66,5.995,0,0,0,0,0,0,0,0.01,3.68,0.18,0.16,19.57,0.2,0.03,0,1537436984.0,2010-11-30,2020-08-29 19:11,2020-08-29 19:11
3125,A,sz,300220,金运激光,jyjg,32.24,-0.7,-2.125,0,0,0,0,0,0,0,0.01,1.66,0.11,0.42,18.44,0.13,0.04,0,151200000.0,2011-05-31,2020-08-29 19:11,2020-08-29 19:11
3126,A,sz,300221,银禧科技,yxkj,6.43,-0.08,-1.229,0,0,0,0,0,0,0,0.01,-2.28,-0.82,0.03,2.83,0.0,0.0,0,452316363.0,2011-05-31,2020-08-29 19:11,2020-08-29 19:11
3128,A,sz,300223,北京君正,bjjz,88.6,-0.75,-0.839,0,0,0,0,0,0,0,0.01,1.24,0.08,0.86,5.84,0.0,0.0,0,450795575.0,2011-05-31,2020-08-29 19:11,2020-08-29 19:11
3138,A,sz,300233,金城医药,jcyy,34.4,0.56,1.655,0,0,0,0,0,0,0,0.01,1.28,0.4,0.12,3.27,2.0,0.58,0,391549838.0,2011-06-30,2020-08-29 19:11,2020-08-29 19:11
3192,A,sz,300287,飞利信,flx,5.01,-0.03,-0.595,0,0,0,0,0,0,0,0.01,-2.08,-1.1,0.04,1.92,0.0,0.0,0,1435273808.0,2012-02-29,2020-08-29 19:11,2020-08-29 19:11
3308,A,sz,300405,科隆股份,klgf,7.83,0.03,0.385,0,0,0,0,0,0,0,0.01,-1.48,-0.7,0.13,2.16,0.0,0.0,0,222469156.0,2014-10-31,2020-08-29 19:11,2020-08-29 19:11
